1394724946.68, 11:35 on Mar 13 201440.6, 35, 29.99, 15, 0.00
1394728546.77, 12:35 on Mar 13 201440.8, 31, 30.01, 12, 0.00
1394732146.67, 13:35 on Mar 13 201442.8, 27, 30.03, 11, 0.00
1394735748.57, 14:35 on Mar 13 201442.9, 24, 30.04, 9, 0.00
1394739346.15, 15:35 on Mar 13 201445.0, 26, 30.03, 12, 0.00
1394742946.3, 16:35 on Mar 13 201445.2, 23, 30.05, 10, 0.00
1394746547.32, 17:35 on Mar 13 201443.9, 26, 30.06, 11, 0.00
1394750146.25, 18:35 on Mar 13 201441.9, 27, 30.09, 10, 0.00
1394753748.94, 19:35 on Mar 13 201439.7, 30, 30.12, 11, 0.00
1394757346.25, 20:35 on Mar 13 201437.2, 35, 30.14, 12, 0.00
1394780359.2, 02:59 on Mar 14 201428.3, 71, 30.25, 20, 0.00
1394798621.35, 08:03 on Mar 14 201426.5, 85, 30.31, 23, 0.00
1394802221.38, 09:03 on Mar 14 201432.9, 69, 30.33, 24, 0.00
1394805820.92, 10:03 on Mar 14 201442.3, 43, 30.34, 21, 0.00
1394809420.89, 11:03 on Mar 14 201447.6, 30, 30.32, 18, 0.00
1394813020.68, 12:03 on Mar 14 201451.8, 27, 30.31, 19, 0.00
1394816620.55, 13:03 on Mar 14 201455.6, 26, 30.29, 21, 0.00
1394820220.56, 14:03 on Mar 14 201458.7, 22, 30.26, 20, 0.00
1394823820.53, 15:03 on Mar 14 201460.0, 21, 30.23, 20, 0.00
1394827420.48, 16:03 on Mar 14 201460.8, 18, 30.18, 17, 0.00
1394831020.56, 17:03 on Mar 14 201461.6, 19, 30.15, 19, 0.00
1394834620.41, 18:03 on Mar 14 201459.2, 22, 30.12, 20, 0.00
1394838220.54, 19:03 on Mar 14 201456.9, 25, 30.12, 22, 0.00
1394841825.2, 20:03 on Mar 14 201453.2, 30, 30.12, 23, 0.00
1394845420.61, 21:03 on Mar 14 201451.7, 34, 30.12, 24, 0.00
1394884009.61, 07:46 on Mar 15 201445.5, 76, 30.01, 38, 0.00
1394887610.71, 08:46 on Mar 15 201448.5, 68, 30.04, 38, 0.00
1394891209.16, 09:46 on Mar 15 201455.8, 54, 30.04, 39, 0.00
1394894809.03, 10:46 on Mar 15 201461.3, 44, 30.04, 39, 0.00
1394898408.98, 11:46 on Mar 15 201464.6, 39, 30.04, 39, 0.00
1394902008.87, 12:46 on Mar 15 201469.9, 31, 30.04, 38, 0.00
1394905608.69, 13:46 on Mar 15 201470.8, 29, 30.02, 37, 0.00
1394909208.73, 14:46 on Mar 15 201471.9, 28, 29.99, 37, 0.00
1394912808.65, 15:46 on Mar 15 201472.5, 27, 29.97, 37, 0.00
1394916408.77, 16:46 on Mar 15 201473.2, 26, 29.95, 36, 0.00
1394920008.61, 17:46 on Mar 15 201470.5, 29, 29.94, 37, 0.00
1394923608.67, 18:46 on Mar 15 201467.9, 32, 29.95, 37, 0.00
1394927208.5, 19:46 on Mar 15 201462.5, 40, 29.97, 38, 0.00
1394930808.35, 20:46 on Mar 15 201459.9, 43, 29.98, 37, 0.00
1394968525.37, 07:15 on Mar 16 201441.5, 83, 30.02, 37, 0.00
1394972125.66, 08:15 on Mar 16 201444.1, 75, 30.02, 37, 0.00
1394975725.45, 09:15 on Mar 16 201449.1, 57, 30.02, 34, 0.00
1394979324.14, 10:15 on Mar 16 201451.6, 54, 30.02, 36, 0.00
1394982924.0, 11:15 on Mar 16 201454.6, 47, 30.00, 35, 0.00
1394986523.88, 12:15 on Mar 16 201455.3, 46, 30.02, 35, 0.00
1394990124.13, 13:15 on Mar 16 201454.2, 51, 30.04, 36, 0.00
1394993723.75, 14:15 on Mar 16 201451.4, 66, 30.04, 40, 0.00
1394997323.78, 15:15 on Mar 16 201449.1, 76, 29.98, 42, 0.00
1395000923.59, 16:15 on Mar 16 201447.8, 85, 29.94, 44, 0.00
1395004532.46, 17:15 on Mar 16 201445.6, 91, 29.92, 43, 0.05
1395008123.39, 18:15 on Mar 16 201444.5, 93, 29.90, 43, 0.05
1395011724.5, 19:15 on Mar 16 201442.7, 94, 29.88, 41, 0.04
1395015323.44, 20:15 on Mar 16 201440.4, 95, 29.86, 39, 0.00
1395054274.73, 07:04 on Mar 17 201432.2, 96, 29.86, 31, 0.00
1395057846.21, 08:04 on Mar 17 201432.0, 96, 29.89, 31, 0.00
1395061445.02, 09:04 on Mar 17 201432.0, 96, 29.90, 31, 0.00
1395065045.07, 10:04 on Mar 17 201432.1, 96, 29.89, 31, 0.00
1395068644.93, 11:04 on Mar 17 201431.8, 96, 29.92, 31, 0.00
1395072244.94, 12:04 on Mar 17 201432.0, 96, 29.93, 31, 0.00
1395075844.81, 13:04 on Mar 17 201431.9, 96, 29.96, 31, 0.00
1395079444.61, 14:04 on Mar 17 201432.6, 95, 29.91, 31, 0.04
1395083044.6, 15:04 on Mar 17 201432.3, 95, 29.93, 31, 0.00
1395086644.57, 16:04 on Mar 17 201431.7, 95, 29.91, 30, 0.00
1395090245.33, 17:04 on Mar 17 201431.9, 95, 29.91, 31, 0.00
1395093845.6, 18:04 on Mar 17 201431.7, 96, 29.92, 31, 0.00
1395097444.32, 19:04 on Mar 17 201430.9, 95, 29.94, 30, 0.00
1395101045.65, 20:04 on Mar 17 201430.6, 95, 29.94, 29, 0.00
1395104644.19, 21:04 on Mar 17 201430.9, 95, 29.96, 30, 0.00
1395175175.46, 16:39 on Mar 18 201436.2, 96, 30.12, 35, 0.00
1395178775.12, 17:39 on Mar 18 201437.4, 95, 30.11, 36, 0.00
1395182374.54, 18:39 on Mar 18 201437.3, 95, 30.11, 36, 0.00
1395185975.05, 19:39 on Mar 18 201437.0, 96, 30.12, 36, 0.00
1395189575.21, 20:39 on Mar 18 201436.7, 97, 30.13, 36, 0.00
1395228931.76, 07:35 on Mar 19 201434.9, 97, 30.17, 34, 0.00
1395232531.14, 08:35 on Mar 19 201435.4, 97, 30.19, 35, 0.00
1395236131.21, 09:35 on Mar 19 201435.9, 96, 30.16, 35, 0.00
1395239731.55, 10:35 on Mar 19 201438.0, 96, 30.17, 37, 0.00
1395243330.91, 11:35 on Mar 19 201439.4, 95, 30.18, 38, 0.00
1395246930.83, 12:35 on Mar 19 201441.7, 94, 30.16, 40, 0.00
1395250531.34, 13:35 on Mar 19 201443.6, 93, 30.14, 42, 0.00
1395254130.68, 14:35 on Mar 19 201445.1, 92, 30.10, 43, 0.00
1395257730.56, 15:35 on Mar 19 201445.4, 92, 30.05, 43, 0.00
1395261331.07, 16:35 on Mar 19 201448.2, 90, 30.03, 45, 0.00
1395264931.19, 17:35 on Mar 19 201446.7, 92, 30.01, 45, 0.00
1395268530.88, 18:35 on Mar 19 201446.6, 93, 30.01, 45, 0.00
1395272130.79, 19:35 on Mar 19 201446.8, 94, 30.00, 45, 0.00
1395275730.44, 20:35 on Mar 19 201446.6, 93, 30.01, 45, 0.00
1395303745.62, 04:22 on Mar 20 201441.2, 98, 29.94, 41, 0.00
1395307346.52, 05:22 on Mar 20 2014Error getting temperature., 96, 29.94, 40, 0.00
1395310943.81, 06:22 on Mar 20 2014Error getting temperature., 96, 29.95, 40, 0.00
1395314545.3, 07:22 on Mar 20 201441.4, 99, 29.96, 41, 0.00
1395318143.58, 08:22 on Mar 20 201442.0, 99, 29.99, 42, 0.00
1395322822.88, 09:40 on Mar 20 201450.1, 92, 30.00, 48, 0.00
1395326422.51, 10:40 on Mar 20 2014Error getting temperature., 94, 30.02, 45, 0.00
1395330022.59, 11:40 on Mar 20 201461.3, 46, 30.01, 40, 0.00
1395333622.56, 12:40 on Mar 20 201464.2, 37, 30.01, 37, 0.00
1395337222.4, 13:40 on Mar 20 2014Error getting temperature., 38, 30.01, 35, 0.00
1395340822.24, 14:40 on Mar 20 201461.3, 46, 30.01, 40, 0.00
1395344422.31, 15:40 on Mar 20 201466.8, 26, 29.96, 31, 0.00
1395348022.21, 16:40 on Mar 20 201468.1, 23, 29.94, 29, 0.00
1395351622.26, 17:40 on Mar 20 201466.3, 21, 29.94, 25, 0.00
1395355221.97, 18:40 on Mar 20 201463.5, 28, 29.94, 30, 0.00
1395358821.93, 19:40 on Mar 20 201459.0, 35, 29.95, 31, 0.00
1395362421.78, 20:40 on Mar 20 201454.3, 42, 29.98, 32, 0.00
1395401440.05, 07:30 on Mar 21 2014Error getting temperature., 73, 30.13, 26, Error getting percipitaion.
1395405038.37, 08:30 on Mar 21 201437.7, 73, 30.14, 30, 0.00
1395411036.87, 10:10 on Mar 21 201452.2, 51, 30.16, 34, 0.00
1395414636.12, 11:10 on Mar 21 201460.3, 36, 30.16, 33, 0.00
1395418236.81, 12:10 on Mar 21 201464.0, 31, 30.16, 33, 0.00
1395421836.59, 13:10 on Mar 21 201466.0, 28, 30.15, 32, 0.00
1395425436.18, 14:10 on Mar 21 201468.3, 28, 30.11, 34, 0.00
1395429035.87, 15:10 on Mar 21 201466.0, 28, 30.15, 32, 0.00
1395432636.46, 16:10 on Mar 21 201469.9, 25, 30.06, 32, 0.00
1395436236.4, 17:10 on Mar 21 201470.7, 23, 30.05, 31, 0.00
1395439836.16, 18:10 on Mar 21 201467.7, 29, 30.05, 34, 0.00
1395443436.07, 19:10 on Mar 21 201465.5, 27, 30.05, 31, 0.00
1395447035.96, 20:10 on Mar 21 201461.0, 33, 30.06, 32, 0.00
1395485953.26, 06:59 on Mar 22 201446.4, 75, 30.03, 39, 0.00
1395489586.94, 07:59 on Mar 22 201446.7, 78, 30.04, 40, 0.00
1395493187.13, 08:59 on Mar 22 201450.9, 74, 30.04, 43, 0.00
1395496787.12, 09:59 on Mar 22 201459.4, 58, 30.04, 44, 0.00
1395500386.76, 10:59 on Mar 22 201467.3, 40, 30.04, 42, 0.00
1395503986.12, 11:59 on Mar 22 201468.9, 34, 30.01, 39, 0.00
1395514233.92, 14:50 on Mar 22 201474.8, 33, 29.96, 44, 0.00
1395517833.74, 15:50 on Mar 22 201475.5, 29, 29.94, 41, 0.00
1395521433.03, 16:50 on Mar 22 201474.1, 33, 29.93, 43, 0.00
1395525032.98, 17:50 on Mar 22 201473.0, 30, 29.93, 40, 0.00
1395528632.74, 18:50 on Mar 22 201472.0, 34, 29.94, 42, 0.00
1395532233.36, 19:50 on Mar 22 201467.1, 37, 29.93, 40, 0.00
1395535833.19, 20:50 on Mar 22 201462.3, 47, 29.94, 42, 0.00
1395555517.34, 02:18 on Mar 23 201450.8, 77, 29.96, 44, 0.00
1395559117.64, 03:18 on Mar 23 201450.8, 77, 29.96, 44, 0.00
1395562717.51, 04:18 on Mar 23 201446.9, 85, 29.94, 43, 0.00
1395566317.49, 05:18 on Mar 23 201446.5, 84, 29.93, 42, 0.00
1395569917.54, 06:18 on Mar 23 201446.5, 80, 29.94, 41, 0.00
1395573778.69, 07:22 on Mar 23 201447.3, 71, 29.96, 38, 0.00
1395577378.43, 08:22 on Mar 23 201449.5, 63, 29.98, 37, 0.00
1395580978.91, 09:22 on Mar 23 201452.4, 56, 29.99, 37, 0.00
1395584578.45, 10:22 on Mar 23 201454.8, 49, 30.00, 36, 0.00
1395588178.67, 11:22 on Mar 23 201454.8, 48, 30.00, 36, 0.00
1395591778.58, 12:22 on Mar 23 201451.4, 56, 30.00, 36, 0.00
1395595378.52, 13:22 on Mar 23 201445.0, 80, 30.04, 39, 0.02
1395598978.42, 14:22 on Mar 23 201443.6, 88, 30.04, 40, 0.11
1395602578.37, 15:22 on Mar 23 201444.5, 91, 30.01, 42, 0.00
1395606178.28, 16:22 on Mar 23 201442.8, 92, 30.02, 41, 0.00
1395609779.46, 17:22 on Mar 23 201441.5, 92, 30.02, 39, 0.00
1395613377.66, 18:22 on Mar 23 201441.7, 91, 30.03, 39, 0.00
1395616977.44, 19:22 on Mar 23 201441.8, 92, 30.03, 40, 0.00
1395661660.61, 07:47 on Mar 24 201429.6, 83, 30.26, 25, 0.00
1395665258.78, 08:47 on Mar 24 201432.7, 79, 30.28, 27, 0.00
1395668858.24, 09:47 on Mar 24 201436.2, 68, 30.29, 27, 0.00
1395672458.41, 10:47 on Mar 24 201432.7, 79, 30.28, 27, 0.00
1395676058.22, 11:47 on Mar 24 201442.2, 48, 30.30, 24, 0.00
1395679658.33, 12:47 on Mar 24 201440.9, 55, 30.28, 26, 0.00
1395683258.68, 13:47 on Mar 24 201445.9, 42, 30.25, 24, 0.00
1395686857.98, 14:47 on Mar 24 201448.5, 39, 30.21, 25, 0.00
1395690458.06, 15:47 on Mar 24 201450.3, 36, 30.18, 24, 0.00
1395694057.9, 16:47 on Mar 24 201452.2, 32, 30.16, 23, 0.00
1395697657.74, 17:47 on Mar 24 201450.4, 31, 30.14, 21, 0.00
1395701258.54, 18:47 on Mar 24 201448.6, 36, 30.13, 23, 0.00
1395704858.18, 19:47 on Mar 24 201445.4, 42, 30.13, 24, 0.00
1395708458.24, 20:47 on Mar 24 201443.1, 51, 30.12, 26, 0.00
1395717218.97, 23:13 on Mar 24 201439.3, 59, 30.13, 26, 0.00
1395720818.91, 00:13 on Mar 25 201438.6, 58, 30.11, 25, 0.00
1395724418.95, 01:13 on Mar 25 201438.7, 58, 30.09, 25, 0.00
1395728018.71, 02:13 on Mar 25 201438.3, 64, 30.08, 27, 0.00
1395731618.71, 03:13 on Mar 25 201438.8, 64, 30.06, 28, 0.00
1395735218.65, 04:13 on Mar 25 201438.3, 67, 30.02, 28, 0.00
1395738819.23, 05:13 on Mar 25 201437.2, 73, 30.00, 29, 0.00
1395742418.43, 06:13 on Mar 25 201436.9, 76, 29.99, 30, 0.00
1395746019.23, 07:13 on Mar 25 201437.0, 77, 29.98, 30, 0.00
1395749618.51, 08:13 on Mar 25 201438.5, 73, 29.95, 31, 0.00
1395753218.87, 09:13 on Mar 25 201441.8, 66, 29.93, 31, 0.00
1395756818.35, 10:13 on Mar 25 201441.9, 66, 29.97, 31, 0.00
1395760418.5, 11:13 on Mar 25 201444.3, 62, 29.94, 32, 0.00
1395764018.66, 12:13 on Mar 25 201446.7, 55, 29.88, 31, 0.00
1395767619.66, 13:13 on Mar 25 201445.7, 59, 29.85, 32, 0.00
1395771218.17, 14:13 on Mar 25 201442.8, 75, 29.82, 35, 0.00
1395774818.8, 15:13 on Mar 25 201442.0, 80, 29.80, 36, 0.00
1395778418.02, 16:13 on Mar 25 201442.2, 82, 29.78, 37, 0.00
1395782017.61, 17:13 on Mar 25 201440.4, 88, 29.77, 37, 0.00
1395785617.06, 18:13 on Mar 25 201438.5, 90, 29.79, 36, 0.00
1395789217.8, 19:13 on Mar 25 201438.1, 87, 29.81, 35, 0.00
1395792818.03, 20:13 on Mar 25 201437.2, 87, 29.85, 34, 0.00
1395822318.27, 04:25 on Mar 26 201431.3, 72, 30.03, 23, 0.00
1395834781.48, 07:53 on Mar 26 201429.4, 63, 30.12, 18, 0.00
1395838381.46, 08:53 on Mar 26 201432.1, 51, 30.16, 16, 0.00
1395841981.44, 09:53 on Mar 26 201436.3, 43, 30.19, 16, 0.00
1395845580.75, 10:53 on Mar 26 201438.4, 39, 30.21, 16, 0.00
1395849180.79, 11:53 on Mar 26 201440.4, 37, 30.23, 16, 0.00
1395852780.61, 12:53 on Mar 26 201443.1, 34, 30.24, 17, 0.00
1395856381.47, 13:53 on Mar 26 201444.9, 29, 30.23, 15, 0.00
1395859981.89, 14:53 on Mar 26 201445.6, 29, 30.23, 15, 0.00
1395863580.67, 15:53 on Mar 26 201447.2, 30, 30.21, 17, 0.00
1395867180.34, 16:53 on Mar 26 201448.1, 28, 30.21, 17, 0.00
1395870780.36, 17:53 on Mar 26 201448.1, 28, 30.22, 17, 0.00
1395874379.99, 18:52 on Mar 26 201448.1, 28, 30.23, 17, 0.00
1395877980.05, 19:53 on Mar 26 201448.1, 28, 30.24, 17, 0.00
1395881580.11, 20:53 on Mar 26 201438.5, 41, 30.26, 17, 0.00
1395919459.4, 07:24 on Mar 27 201424.3, 82, 30.43, 20, 0.00
1395923059.21, 08:24 on Mar 27 201429.8, 77, 30.44, 23, 0.00
1395926659.16, 09:24 on Mar 27 201435.5, 53, 30.46, 20, 0.00
1395930258.97, 10:24 on Mar 27 201444.8, 33, 30.47, 18, 0.00
1395933858.62, 11:24 on Mar 27 201447.7, 30, 30.48, 18, 0.00
1395937458.26, 12:24 on Mar 27 201451.9, 27, 30.47, 19, 0.00
1395941058.21, 13:24 on Mar 27 201454.8, 25, 30.45, 20, 0.00
1395944658.23, 14:24 on Mar 27 201457.6, 25, 30.42, 22, 0.00
1395948258.05, 15:24 on Mar 27 201458.6, 24, 30.40, 22, 0.00
1395951858.17, 16:24 on Mar 27 201459.3, 23, 30.36, 22, 0.00
1395955458.0, 17:24 on Mar 27 201459.8, 22, 30.34, 21, 0.00
1395959058.05, 18:24 on Mar 27 201458.1, 24, 30.33, 22, 0.00
1395962657.91, 19:24 on Mar 27 201455.5, 28, 30.32, 23, 0.00
1395966257.94, 20:24 on Mar 27 201452.2, 34, 30.31, 25, 0.00
1396005929.21, 07:25 on Mar 28 201445.3, 84, 30.19, 41, 0.00
1396009515.47, 08:25 on Mar 28 201447.3, 83, 30.22, 42, 0.00
1396013114.33, 09:25 on Mar 28 201450.6, 81, 30.23, 45, 0.00
1396016709.12, 10:25 on Mar 28 201454.6, 77, 30.22, 48, 0.00
1396020309.15, 11:25 on Mar 28 201461.3, 70, 30.20, 51, 0.00
1396023908.83, 12:25 on Mar 28 201464.9, 66, 30.19, 53, 0.00
1396027508.69, 13:25 on Mar 28 201467.3, 65, 30.17, 55, 0.00
1396031108.72, 14:25 on Mar 28 201467.6, 64, 30.15, 55, 0.00
1396034708.66, 15:25 on Mar 28 201466.5, 72, 30.14, 57, 0.00
1396038308.53, 16:25 on Mar 28 201465.7, 76, 30.13, 58, 0.00
1396041909.14, 17:25 on Mar 28 201464.6, 82, 30.11, 59, 0.00
1396045508.32, 18:25 on Mar 28 201460.4, 93, 30.13, 58, 0.00
1396049108.34, 19:25 on Mar 28 201459.6, 95, 30.15, 58, 0.00
1396052708.08, 20:25 on Mar 28 201459.1, 96, 30.14, 58, 0.00
1396056308.02, 21:25 on Mar 28 201458.8, 97, 30.13, 58, 0.00
1396093138.39, 07:38 on Mar 29 201456.9, 98, 30.03, 56, 0.02
1396096738.21, 08:38 on Mar 29 201457.4, 98, 30.02, 57, 0.02
1396100338.22, 09:38 on Mar 29 201458.2, 98, 29.99, 58, 0.02
1396103938.12, 10:38 on Mar 29 201459.3, 98, 30.00, 59, 0.04
1396107538.14, 11:38 on Mar 29 201459.9, 98, 29.95, 59, 0.00
1396111137.94, 12:38 on Mar 29 201461.2, 98, 29.91, 61, 0.01
1396184527.45, 09:02 on Mar 30 201442.0, 74, 29.73, 34, 0.00
1396188127.63, 10:02 on Mar 30 201442.7, 73, 29.75, 35, 0.00
1396191727.27, 11:02 on Mar 30 201442.8, 73, 29.78, 35, 0.00
1396195327.24, 12:02 on Mar 30 201442.8, 73, 29.78, 35, 0.00
1396198927.33, 13:02 on Mar 30 201442.8, 73, 29.79, 35, 0.00
1396202527.44, 14:02 on Mar 30 201442.8, 73, 29.78, 35, 0.00
1396206126.98, 15:02 on Mar 30 201442.8, 73, 29.77, 35, 0.00
1396209726.96, 16:02 on Mar 30 201442.8, 73, 29.78, 35, 0.00
1396213326.79, 17:02 on Mar 30 201452.6, 52, 29.79, 36, 0.00
1396216926.86, 18:02 on Mar 30 201451.6, 53, 29.82, 35, 0.00
1396220526.8, 19:02 on Mar 30 201451.6, 53, 29.86, 35, 0.00
1396224126.56, 20:02 on Mar 30 201450.1, 49, 29.88, 32, 0.00
1396227726.69, 21:02 on Mar 30 201447.7, 53, 29.90, 31, 0.00
1396231326.42, 22:02 on Mar 30 201447.6, 54, 29.91, 32, 0.00
1396234926.37, 23:02 on Mar 30 201446.6, 57, 29.92, 32, 0.00
1396238526.38, 00:02 on Mar 31 201445.8, 58, 29.94, 32, 0.00
1396242126.19, 01:02 on Mar 31 201445.3, 57, 29.95, 31, 0.00
1396245725.96, 02:02 on Mar 31 201444.8, 55, 29.96, 30, 0.00
1396249325.97, 03:02 on Mar 31 201443.0, 58, 29.96, 29, 0.00
1396252925.63, 04:02 on Mar 31 201442.0, 60, 29.97, 29, 0.00
1396256525.68, 05:02 on Mar 31 201441.7, 58, 29.99, 28, 0.00
1396260125.72, 06:02 on Mar 31 201441.7, 58, 30.01, 28, 0.00
1396263727.45, 07:02 on Mar 31 201443.3, 51, 30.04, 26, 0.00
1396268676.58, 08:24 on Mar 31 201447.0, 44, 30.06, 26, 0.00
1396272276.59, 09:24 on Mar 31 201450.5, 40, 30.06, 27, 0.00
1396275876.39, 10:24 on Mar 31 201456.6, 33, 30.08, 28, 0.00
1396279476.18, 11:24 on Mar 31 201460.3, 28, 30.09, 27, 0.00
1396283076.16, 12:24 on Mar 31 201464.9, 25, 30.10, 28, 0.00
1396286676.01, 13:24 on Mar 31 201468.2, 21, 30.09, 27, 0.00
1396290275.85, 14:24 on Mar 31 201469.8, 19, 30.07, 26, 0.00
1396293875.89, 15:24 on Mar 31 201472.6, 18, 30.07, 27, 0.00
1396297475.87, 16:24 on Mar 31 201474.2, 18, 30.05, 28, 0.00
1396301075.84, 17:24 on Mar 31 201474.6, 17, 30.05, 27, 0.00
1396304675.73, 18:24 on Mar 31 201470.4, 21, 30.05, 29, 0.00
1396308280.97, 19:24 on Mar 31 201466.2, 27, 30.05, 31, 0.00
1396311875.66, 20:24 on Mar 31 201461.2, 36, 30.06, 34, 0.00
1396315475.48, 21:24 on Mar 31 201457.2, 43, 30.08, 35, 0.00
1396319075.5, 22:24 on Mar 31 201453.9, 51, 30.08, 36, 0.00
1396322675.3, 23:24 on Mar 31 201451.3, 58, 30.09, 37, 0.00
1396326275.23, 00:24 on Apr 01 201448.7, 63, 30.10, 37, 0.00
1396329875.01, 01:24 on Apr 01 201447.3, 65, 30.11, 36, 0.00
1396333474.97, 02:24 on Apr 01 201445.9, 69, 30.10, 36, 0.00
1396337074.88, 03:24 on Apr 01 201443.4, 78, 30.09, 37, 0.00
1396340674.87, 04:24 on Apr 01 201441.4, 83, 30.09, 37, 0.00
1396344274.69, 05:24 on Apr 01 201441.9, 84, 30.09, 37, 0.00
1396347876.06, 06:24 on Apr 01 201442.0, 85, 30.10, 38, 0.00
1396351474.52, 07:24 on Apr 01 201441.5, 86, 30.12, 38, 0.00
1396355074.51, 08:24 on Apr 01 201444.4, 82, 30.12, 39, 0.00
1396358674.56, 09:24 on Apr 01 201452.0, 63, 30.15, 40, 0.00
1396362274.62, 10:24 on Apr 01 201465.0, 37, 30.15, 38, 0.00
1396365874.33, 11:24 on Apr 01 201470.5, 30, 30.14, 38, 0.00
1396369473.79, 12:24 on Apr 01 201475.4, 20, 30.12, 32, 0.00
1396373073.77, 13:24 on Apr 01 201477.7, 21, 30.09, 35, 0.00
1396376673.9, 14:24 on Apr 01 201475.7, 21, 30.07, 33, 0.00
1396380273.88, 15:24 on Apr 01 201480.2, 21, 30.05, 37, 0.00
1396383874.13, 16:24 on Apr 01 201482.1, 20, 30.02, 37, 0.00
1396387474.04, 17:24 on Apr 01 201483.1, 19, 30.00, 36, 0.00
1396391073.64, 18:24 on Apr 01 201480.1, 21, 30.00, 37, 0.00
1396394673.65, 19:24 on Apr 01 201475.4, 24, 30.01, 36, 0.00
1396398273.4, 20:24 on Apr 01 201469.7, 30, 30.02, 37, 0.00
1396401874.4, 21:24 on Apr 01 201466.9, 34, 30.03, 38, 0.00
1396405473.31, 22:24 on Apr 01 201463.8, 38, 30.04, 38, 0.00
1396409073.22, 23:24 on Apr 01 201461.2, 44, 30.04, 39, 0.00
1396412673.22, 00:24 on Apr 02 201459.1, 46, 30.05, 38, 0.00
1396416273.12, 01:24 on Apr 02 201458.1, 47, 30.05, 38, 0.00
1396419872.69, 02:24 on Apr 02 201457.4, 47, 30.05, 37, 0.00
1396423472.73, 03:24 on Apr 02 201455.0, 54, 30.04, 39, 0.00
1396427072.65, 04:24 on Apr 02 201453.1, 58, 30.04, 39, 0.00
1396430673.19, 05:24 on Apr 02 201452.5, 59, 30.02, 39, 0.00
1396434272.63, 06:24 on Apr 02 201452.0, 60, 30.02, 38, 0.00
1396437873.33, 07:24 on Apr 02 201451.9, 61, 30.04, 39, 0.00
1396441472.53, 08:24 on Apr 02 201454.9, 58, 30.04, 40, 0.00
1396445072.44, 09:24 on Apr 02 201462.5, 50, 30.07, 44, 0.00
1396448672.21, 10:24 on Apr 02 201472.4, 38, 30.08, 45, 0.00
1396452271.95, 11:24 on Apr 02 201478.0, 34, 30.08, 47, 0.00
1396455871.91, 12:24 on Apr 02 201484.3, 28, 30.08, 48, 0.00
1396459471.79, 13:24 on Apr 02 201486.9, 24, 30.06, 46, 0.00
1396463071.72, 14:24 on Apr 02 201488.4, 19, 30.04, 41, 0.00
1396466671.84, 15:24 on Apr 02 201488.7, 19, 30.01, 41, 0.00
1396470271.58, 16:24 on Apr 02 201489.0, 18, 29.99, 40, 0.00
1396473871.5, 17:24 on Apr 02 201488.6, 17, 29.98, 38, 0.00
1396477471.88, 18:24 on Apr 02 201485.8, 19, 29.98, 39, 0.00
1396481071.81, 19:24 on Apr 02 201480.8, 24, 29.98, 41, 0.00
1396484671.77, 20:24 on Apr 02 201475.4, 30, 29.99, 42, 0.00
1396488271.71, 21:24 on Apr 02 201472.6, 35, 30.00, 43, 0.00
1396491871.42, 22:24 on Apr 02 201470.1, 38, 30.01, 43, 0.00
1396495471.43, 23:24 on Apr 02 201467.4, 42, 30.02, 44, 0.00
1396499071.26, 00:24 on Apr 03 201465.1, 46, 30.02, 44, 0.00
1396502671.27, 01:24 on Apr 03 201462.9, 49, 30.02, 43, 0.00
1396506271.12, 02:24 on Apr 03 201461.3, 52, 30.01, 44, 0.00
1396509873.15, 03:24 on Apr 03 201459.3, 56, 30.01, 44, 0.00
1396513471.57, 04:24 on Apr 03 201456.3, 64, 30.00, 44, 0.00
1396517070.77, 05:24 on Apr 03 201453.2, 71, 30.00, 44, 0.00
1396520670.79, 06:24 on Apr 03 201452.0, 75, 29.99, 44, 0.00
1396524270.64, 07:24 on Apr 03 201450.7, 77, 30.02, 44, 0.00
1396527870.72, 08:24 on Apr 03 201453.0, 75, 30.04, 45, 0.00
1396531470.91, 09:24 on Apr 03 201456.3, 73, 30.08, 48, 0.00
1396535070.37, 10:24 on Apr 03 201461.8, 64, 30.08, 50, 0.00
1396538670.54, 11:24 on Apr 03 201464.7, 58, 30.06, 50, 0.00
1396542270.4, 12:24 on Apr 03 201465.7, 57, 30.08, 50, 0.00
1396545870.19, 13:24 on Apr 03 201470.0, 52, 30.03, 52, 0.00
1396549470.12, 14:24 on Apr 03 201473.3, 47, 30.02, 52, 0.00
1396553070.19, 15:24 on Apr 03 201477.9, 42, 29.98, 53, 0.00
1396556671.07, 16:24 on Apr 03 201478.3, 43, 29.95, 54, 0.00
1396560270.18, 17:24 on Apr 03 201478.3, 41, 29.94, 53, 0.00
1396563869.8, 18:24 on Apr 03 201476.9, 43, 29.92, 53, 0.00
1396567469.95, 19:24 on Apr 03 201474.7, 47, 29.92, 53, 0.00
1396571069.86, 20:24 on Apr 03 201469.7, 56, 29.91, 53, 0.00
1396574669.78, 21:24 on Apr 03 201466.2, 65, 29.91, 54, 0.00
1396578269.76, 22:24 on Apr 03 201463.1, 70, 29.91, 53, 0.00
1396581869.54, 23:24 on Apr 03 201462.4, 73, 29.91, 54, 0.00
1396585469.38, 00:24 on Apr 04 2014Error getting temperature., 45, 29.90, 45, Error getting percipitaion.
1396589074.07, 01:24 on Apr 04 201462.0, 66, 29.89, 50, 0.00
1396592669.12, 02:24 on Apr 04 201461.2, 68, 29.89, 50, 0.00
